contest_report_repo,contest_sponsor,contest_desc,start,end,prize_pool,handle,prize_money,total_reports,high_all,high_solo,med_all,med_solo,gas_all
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Ooyc_109,233.2,2,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Ssach1r0,233.2,2,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Aasutorufos,233.2,2,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Ttintin,216.33,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Ssorrynotsorry,151.97,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,RRolezn,151.97,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,PPPrieditis,151.97,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Nethermind,151.97,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,cryptphi,151.97,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,berndartmueller,151.97,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,sseefried,150.03,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Pp_crypt0,150.03,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,BBouSalman,150.03,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,hhubble,149.87,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,JJDeryl,149.87,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Cityscape,149.87,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,ch13fd357r0y3r,149.87,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,AAlleyCat,149.87,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,00xNineDec,149.87,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,2242,149.87,1,0,0,0,0,0
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,0xKitsune,142.92,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,UUnusualTurtle,95.1,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Rrfa,83.52,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,DDavidGialdi,83.33,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,0v3rf10w,83.33,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,RRandyyy,83.27,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Fitraldys,83.27,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Oorion,83.25,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Mminhquanym,83.25,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,Mmarcopaladin,83.25,1,0,0,0,0,1
2022-05-aura,aurafinance,Providing optimal incentives for VotingEscrow systems.,11 May 2022,25 May 2022,150000,antonttc,83.25,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,smiling_heretic,4011.4,4,1,0,3,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,hhubble,3644.36,5,1,0,3,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,sseefried,3583.46,4,1,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,IIllIllI,3575.63,8,1,0,5,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,00xDjango,3535.51,5,0,0,3,1,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ruhum,3174.5,4,1,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,HHawkeye,3156.01,3,1,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ooyc_109,3101.14,2,1,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,GGimelSec,2689.77,8,0,0,8,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,BBondiPestControl,2626.28,6,1,0,4,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,WatchPug,2239.52,6,1,0,3,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,0xsanson,2177.03,5,1,0,2,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,antonttc,1654.59,5,0,0,3,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,VVAD37,1483.46,6,0,0,4,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Hhorsefacts,1057.95,6,0,0,4,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,TrungOre,687.66,3,0,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,pp4st13r4,621.88,1,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,hickuphh3,590.99,6,0,0,4,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,shung,319.71,3,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,MMiloTruck,255.08,6,0,0,4,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,BBowTiedWardens,231.31,4,0,0,2,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,MaratCerby,164.56,3,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Hhake,157.69,6,0,0,4,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,ellahi,146.99,3,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,joestakey,132.86,5,0,0,3,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ddipp,131.33,5,0,0,4,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,00xf15ers,124.84,4,0,0,2,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,shenwilly,123.15,5,0,0,4,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,KKenshin,119.37,4,0,0,2,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,FSchmoede,118.93,4,0,0,2,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ccccz,116.64,4,0,0,3,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Mminhquanym,113.11,4,0,0,2,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,BBludya,110.74,3,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ccatchup,110.38,4,0,0,2,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Rrfa,106.43,3,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Cityscape,102.1,3,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Picodes,100.24,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Rreassor,96.33,3,0,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ppedroais,95.05,3,0,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Rrobee,93.87,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,pmerkleplant,91.48,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,rotcivegaf,89.4,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,TTomFrenchBlockchain,88.06,2,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ccsanuragjain,86.67,2,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ddjxploit,86.43,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,00x4non,86.39,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,CertoraInc,85.97,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,0x1f8b,85.62,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,fatherOfBlocks,85.44,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Zz3s,85.06,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,WWaze,85.06,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Bbobirichman,85.03,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ssikorico,85.2,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ddelfin454000,84.99,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Hhansfriese,84.99,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Mmics,84.98,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Funen,84.98,2,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,KKumpa,80.62,3,0,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Jjah,71.88,2,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,berndartmueller,67.64,4,0,0,4,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,00x1337,65.78,2,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,eccentricexit,63.06,2,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Czar102,63.1,2,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,MMadWookie,61.73,2,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Hhyh,57.17,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,seanamani,56.04,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,dirk_y,55.48,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Rradoslav11,55.13,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ssorrynotsorry,54.97,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,cryptphi,54.89,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,JJDeryl,54.89,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,BBouSalman,54.89,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,2242,54.89,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,AAlleyCat,54.89,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Aits,54.89,1,0,0,0,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,RRagePit,50.21,2,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,defsec,50.21,2,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Mm9800,48.58,2,0,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,jayjonah8,48.58,2,0,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ggzeon,47.42,2,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,throttle,39.78,2,0,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,__Adam,38.27,2,0,0,1,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,TTerrierLover,32.29,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,0xkatana,30.12,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ssimon135,30.09,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,jonatascm,30.09,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Tadashi,30.09,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Fitraldys,30.09,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,DDavidGialdi,30.09,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,0xNazgul,30.09,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,0v3rf10w,30.09,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Iignacio,30.09,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Ssamruna,30.1,1,0,0,0,0,1
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Pperitoflores,25.14,2,0,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,0x52,19.06,2,0,0,2,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,Yynnad,16.97,1,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,kkebabsec,16.97,1,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,AACai,16.97,1,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,PPPrieditis,10.89,1,0,0,1,0,0
2022-05-cally,cally,Earn yield on your NFTs or tokens via covered call vaults.,10 May 2022,14 May 2022,50000,crispymangoes,8.17,1,0,0,1,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,leastwood,23426.89,11,5,3,6,5,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,TTrustTeldKeng,17792.9,8,3,3,3,3,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,0x1f8b,12034.67,7,2,2,3,2,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,berndartmueller,9224.02,6,1,1,4,3,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,WatchPug,8775.02,6,2,1,2,2,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,0x52,5838.51,2,1,1,1,1,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Ssorrynotsorry,5264.32,4,2,1,1,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,GGimelSec,4688.85,7,0,0,5,3,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,IIllIllI,3427.58,5,0,0,3,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,CertoraInc,2267.63,4,1,0,1,1,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Picodes,2229.33,4,0,0,2,1,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,0xsomeone,2038.92,3,2,0,1,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,shenwilly,2028.82,2,1,0,1,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,DDravee,1986.91,4,0,0,2,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,pp4st13r4,1656.23,4,0,0,2,1,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,MaratCerby,1654.46,4,1,0,1,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Ccatchup,1635.09,3,0,0,1,1,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,jayjonah8,1518.55,2,0,0,1,1,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Kkenta,1496.47,4,1,0,1,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Ccccz,1415.64,3,2,0,1,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,JMukesh,1355.15,2,0,0,2,1,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Hhyh,1081.32,2,1,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Rrobee,923.57,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,kkebabsec,889.29,4,0,0,2,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Hhake,816.52,4,0,0,2,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Ttintin,785.96,3,0,0,2,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,00xDjango,769.78,3,1,0,1,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Bbobirichman,508.51,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,0xkatana,480.1,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,MMiloTruck,416.92,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Ddelfin454000,361.22,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,0xNazgul,303.01,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Funen,301.33,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Mmics,293.28,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Ssimon135,287.43,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Ooyc_109,281.12,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Hhansfriese,279.33,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,ellahi,279.53,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,00xf15ers,276.93,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Ssamruna,275.59,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,JJC,275.44,2,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,BBouSalman,240.77,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,cryptphi,191.03,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,throttle,185.11,2,0,0,1,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,HHawkeye,180.96,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Ruhum,180.12,2,0,0,1,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Mminhquanym,174.21,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,00xNineDec,173.57,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,SSooYa,171.55,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,AAlleyCat,171.15,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Pp_crypt0,171.04,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,CalabashSquash,171.04,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,joestakey,171.03,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,scaraven,171.1,1,0,0,0,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Tomio,123.72,1,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,00x4non,113.63,1,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,WWaze,111.63,1,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,UUnusualTurtle,105.25,1,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,0v3rf10w,104.81,1,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,Yynnad,104.14,1,0,0,0,0,1
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,hhubble,7.8,1,0,0,1,0,0
,ensofinance,The investment app where friends invest and build strategies for each other.,5 May 2022,18 May 2022,124681,broccolirob,7.8,1,0,0,1,0,0
